trial_id,condition_id,scene_id,inflation_mm,magnitude_mm,disagreement_type,absolute_curobo_clearance_mm,absolute_physx_separation_mm
multiscene_candidate_001__inflation_015mm__direction_014__032mm,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,32.0,curobo_safe_physx_collision,0.12259278446435928,0.4336237907409668
multiscene_candidate_001__inflation_015mm__direction_016__038mm,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,38.0,curobo_safe_physx_collision,0.13511255383491516,0.23417547345161438
multiscene_candidate_001__inflation_015mm__direction_017__038mm,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,38.0,curobo_safe_physx_collision,0.7288642227649689,0.2870112657546997
multiscene_candidate_001__inflation_015mm__direction_018__042mm,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,42.0,curobo_safe_physx_collision,0.05128607153892517,0.25052204728126526
multiscene_candidate_001__inflation_015mm__direction_022__038mm,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,38.0,curobo_safe_physx_collision,0.24940725415945053,0.30862167477607727
multiscene_candidate_001__inflation_015mm__direction_027__040mm,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,40.0,curobo_safe_physx_collision,0.3483705222606659,0.755086075514555
multiscene_candidate_001__inflation_015mm__direction_028__056mm,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,56.0,curobo_safe_physx_collision,0.4470124840736389,0.6750347092747688
multiscene_candidate_001__inflation_015mm__direction_030__050mm,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,50.0,curobo_safe_physx_collision,0.3340132534503937,0.36085397005081177
multiscene_candidate_001__inflation_015mm__direction_035__048mm,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,48.0,curobo_safe_physx_collision,0.26199687272310257,0.38595497608184814
multiscene_candidate_001__inflation_020mm__direction_000__034mm,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,34.0,curobo_safe_physx_collision,0.10346248745918274,0.48898160457611084
multiscene_candidate_001__inflation_020mm__direction_002__036mm,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,36.0,curobo_safe_physx_collision,0.3022439777851105,0.26277080178260803
multiscene_candidate_001__inflation_020mm__direction_004__036mm,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,36.0,curobo_safe_physx_collision,0.36909058690071106,0.22335350513458252
multiscene_candidate_001__inflation_020mm__direction_013__044mm,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,44.0,curobo_safe_physx_collision,0.17725303769111633,0.16693025827407837
multiscene_candidate_001__inflation_020mm__direction_016__046mm,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,46.0,curobo_safe_physx_collision,0.27212128043174744,0.4015825688838959
multiscene_candidate_001__inflation_020mm__direction_017__046mm,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,46.0,curobo_safe_physx_collision,0.4159696400165558,0.32920390367507935
multiscene_candidate_001__inflation_020mm__direction_020__052mm,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,52.0,curobo_safe_physx_collision,0.25265663862228394,0.6636865437030792
multiscene_candidate_001__inflation_020mm__direction_022__046mm,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,46.0,curobo_safe_physx_collision,0.16491953283548355,0.4950910806655884
multiscene_candidate_001__inflation_020mm__direction_025__058mm,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,58.0,curobo_safe_physx_collision,0.1914985477924347,0.36377087235450745
multiscene_candidate_001__inflation_020mm__direction_026__058mm,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,58.0,curobo_safe_physx_collision,0.030267983675003052,0.12081488966941833
multiscene_candidate_001__inflation_020mm__direction_027__048mm,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,48.0,curobo_safe_physx_collision,0.24235248565673828,0.1416243612766266
multiscene_candidate_001__inflation_020mm__direction_028__060mm,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,60.0,curobo_safe_physx_collision,0.7407777011394501,1.32759939879179
multiscene_candidate_001__inflation_020mm__direction_030__060mm,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,60.0,curobo_safe_physx_collision,0.7136352360248566,0.26819854974746704
multiscene_candidate_005__inflation_000mm__direction_000__010mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,10.0,curobo_safe_physx_collision,0.45924168080091476,0.31685829162597656
multiscene_candidate_005__inflation_000mm__direction_001__010mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,10.0,curobo_safe_physx_collision,0.1142602413892746,0.7710084319114685
multiscene_candidate_005__inflation_000mm__direction_002__010mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,10.0,curobo_safe_physx_collision,0.5077393725514412,0.34410133957862854
multiscene_candidate_005__inflation_000mm__direction_004__010mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,10.0,curobo_safe_physx_collision,0.5687065422534943,0.3022514283657074
multiscene_candidate_005__inflation_000mm__direction_005__012mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,12.0,curobo_safe_physx_collision,0.7090717554092407,0.3575481823645532
multiscene_candidate_005__inflation_000mm__direction_012__012mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,12.0,curobo_safe_physx_collision,0.2093203365802765,0.7604099810123444
multiscene_candidate_005__inflation_000mm__direction_014__012mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,12.0,curobo_safe_physx_collision,0.5843229591846466,0.28662756085395813
multiscene_candidate_005__inflation_000mm__direction_015__012mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,12.0,curobo_safe_physx_collision,0.8273683488368988,0.09911879897117615
multiscene_candidate_005__inflation_000mm__direction_016__016mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,16.0,curobo_safe_physx_collision,0.2562291920185089,0.5903877317905426
multiscene_candidate_005__inflation_000mm__direction_017__012mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,12.0,curobo_safe_physx_collision,0.20427629351615906,0.6623119115829468
multiscene_candidate_005__inflation_000mm__direction_018__016mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,16.0,curobo_safe_physx_collision,0.7562227547168732,0.09040161967277527
multiscene_candidate_005__inflation_000mm__direction_019__014mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,14.0,curobo_safe_physx_collision,0.2581970766186714,0.6914585828781128
multiscene_candidate_005__inflation_000mm__direction_020__014mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,14.0,curobo_safe_physx_collision,0.34995749592781067,0.7978379726409912
multiscene_candidate_005__inflation_000mm__direction_021__018mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,18.0,curobo_safe_physx_collision,0.6890948861837387,0.09383633732795715
multiscene_candidate_005__inflation_000mm__direction_021__020mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,20.0,curobo_safe_physx_collision,0.0015776604413986206,0.8903518319129944
multiscene_candidate_005__inflation_000mm__direction_023__016mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,16.0,curobo_safe_physx_collision,0.7931319996714592,0.03487616777420044
multiscene_candidate_005__inflation_000mm__direction_026__022mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,22.0,curobo_safe_physx_collision,1.0046269744634628,0.062049541156738997
multiscene_candidate_005__inflation_000mm__direction_026__024mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,24.0,curobo_safe_physx_collision,0.4253573715686798,0.5647726356983185
multiscene_candidate_005__inflation_000mm__direction_027__016mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,16.0,curobo_safe_physx_collision,0.7405765354633331,0.13038143515586853
multiscene_candidate_005__inflation_000mm__direction_029__026mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,26.0,curobo_safe_physx_collision,0.47223642468452454,0.34708157181739807
multiscene_candidate_005__inflation_000mm__direction_030__014mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,14.0,curobo_safe_physx_collision,0.5302028730511665,0.4222691059112549
multiscene_candidate_005__inflation_000mm__direction_031__024mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,24.0,curobo_safe_physx_collision,0.016271136701107025,0.902906060218811
multiscene_candidate_005__inflation_000mm__direction_032__022mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,22.0,curobo_safe_physx_collision,0.39529427886009216,0.5350597202777863
multiscene_candidate_005__inflation_000mm__direction_033__016mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,16.0,curobo_safe_physx_collision,0.30839070677757263,0.5687102675437927
multiscene_candidate_005__inflation_000mm__direction_034__034mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,34.0,curobo_safe_physx_collision,1.232285052537918,0.06165727972984314
multiscene_candidate_005__inflation_000mm__direction_034__036mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,36.0,curobo_safe_physx_collision,0.310409814119339,0.4789493978023529
multiscene_candidate_005__inflation_000mm__direction_036__022mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,22.0,curobo_safe_physx_collision,0.6317198276519775,0.24215131998062134
multiscene_candidate_005__inflation_000mm__direction_037__034mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,34.0,curobo_safe_physx_collision,0.40974095463752747,0.4095882177352905
multiscene_candidate_005__inflation_000mm__direction_038__018mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,18.0,curobo_safe_physx_collision,0.5540437996387482,0.3736242651939392
multiscene_candidate_005__inflation_000mm__direction_039__040mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,40.0,curobo_safe_physx_collision,1.1774925515055656,0.021354731870815158
multiscene_candidate_005__inflation_000mm__direction_039__042mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,42.0,curobo_safe_physx_collision,0.8260495960712433,0.10824203491210938
multiscene_candidate_005__inflation_000mm__direction_039__044mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,44.0,curobo_safe_physx_collision,0.06042793393135071,0.7289350032806396
multiscene_candidate_005__inflation_000mm__direction_040__026mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,26.0,curobo_safe_physx_collision,0.3186948597431183,0.5522631108760834
multiscene_candidate_005__inflation_000mm__direction_041__022mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,22.0,curobo_safe_physx_collision,0.23124460130929947,0.6228946149349213
multiscene_candidate_005__inflation_000mm__direction_042__056mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,56.0,curobo_safe_physx_collision,0.5785766988992691,0.21879374980926514
multiscene_candidate_005__inflation_000mm__direction_042__058mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,58.0,curobo_safe_physx_collision,0.21770410239696503,0.5998425185680389
multiscene_candidate_005__inflation_000mm__direction_042__060mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,60.0,curobo_safe_physx_collision,0.18545985221862793,0.7009990513324738
multiscene_candidate_005__inflation_000mm__direction_045__044mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,44.0,curobo_safe_physx_collision,0.9985314682126045,0.016734004020690918
multiscene_candidate_005__inflation_000mm__direction_045__046mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,46.0,curobo_safe_physx_collision,0.8906824514269829,0.270155374892056
multiscene_candidate_005__inflation_000mm__direction_045__048mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,48.0,curobo_safe_physx_collision,0.612843781709671,0.5219727754592896
multiscene_candidate_005__inflation_000mm__direction_045__050mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,50.0,curobo_safe_physx_collision,0.03473833203315735,0.7845833897590637
multiscene_candidate_005__inflation_000mm__direction_046__022mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,22.0,curobo_safe_physx_collision,0.5151005461812019,0.2456381916999817
multiscene_candidate_005__inflation_000mm__direction_048__030mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,30.0,curobo_safe_physx_collision,0.4602856934070587,0.43246522545814514
multiscene_candidate_005__inflation_000mm__direction_051__026mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,26.0,curobo_safe_physx_collision,0.6828494369983673,0.22869929671287537
multiscene_candidate_005__inflation_000mm__direction_056__036mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,36.0,curobo_safe_physx_collision,0.6493618711829185,0.10824203491210938
multiscene_candidate_005__inflation_000mm__direction_059__038mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,38.0,curobo_safe_physx_collision,0.08879508823156357,0.7737986743450165
multiscene_candidate_005__inflation_000mm__direction_064__052mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,52.0,curobo_safe_physx_collision,0.7029203698039055,0.2977102994918823
multiscene_candidate_005__inflation_000mm__direction_064__054mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,54.0,curobo_safe_physx_collision,0.6775744259357452,0.28210505843162537
multiscene_candidate_005__inflation_000mm__direction_064__056mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,56.0,curobo_safe_physx_collision,0.6931908428668976,0.2664811909198761
multiscene_candidate_005__inflation_000mm__direction_064__058mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,58.0,curobo_safe_physx_collision,0.7088072597980499,0.25086477398872375
multiscene_candidate_005__inflation_000mm__direction_064__060mm,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,60.0,curobo_safe_physx_collision,0.72445347905159,0.23522600531578064
multiscene_candidate_005__inflation_005mm__direction_001__016mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,16.0,curobo_safe_physx_collision,0.3511812537908554,0.49028173089027405
multiscene_candidate_005__inflation_005mm__direction_004__016mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,16.0,curobo_safe_physx_collision,1.0616965591907501,0.19142404198646545
multiscene_candidate_005__inflation_005mm__direction_005__020mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,20.0,curobo_safe_physx_collision,0.7087774574756622,0.058941543102264404
multiscene_candidate_005__inflation_005mm__direction_007__018mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,18.0,curobo_safe_physx_collision,0.04606321454048157,0.7559023797512054
multiscene_candidate_005__inflation_005mm__direction_008__022mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,22.0,curobo_safe_physx_collision,0.05472265183925629,0.8283704519271851
multiscene_candidate_005__inflation_005mm__direction_010__022mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,22.0,curobo_safe_physx_collision,0.5994029343128204,0.6321482360363007
multiscene_candidate_005__inflation_005mm__direction_011__022mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,22.0,curobo_safe_physx_collision,0.4719160497188568,0.855080783367157
multiscene_candidate_005__inflation_005mm__direction_013__026mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,26.0,curobo_safe_physx_collision,0.827576033771038,0.40175020694732666
multiscene_candidate_005__inflation_005mm__direction_014__020mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,20.0,curobo_safe_physx_collision,0.02987496554851532,1.3450495898723602
multiscene_candidate_005__inflation_005mm__direction_016__026mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,26.0,curobo_safe_physx_collision,0.722893513739109,0.06206706166267395
multiscene_candidate_005__inflation_005mm__direction_018__028mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,28.0,curobo_safe_physx_collision,0.45668892562389374,0.4400685429573059
multiscene_candidate_005__inflation_005mm__direction_020__020mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,20.0,curobo_safe_physx_collision,0.4334840923547745,0.3815963864326477
multiscene_candidate_005__inflation_005mm__direction_021__034mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,34.0,curobo_safe_physx_collision,0.08093006908893585,0.664394348859787
multiscene_candidate_005__inflation_005mm__direction_022__020mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,20.0,curobo_safe_physx_collision,0.04872400313615799,0.8139908313751221
multiscene_candidate_005__inflation_005mm__direction_023__028mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,28.0,curobo_safe_physx_collision,1.2712962925434113,0.1514032483100891
multiscene_candidate_005__inflation_005mm__direction_023__030mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,30.0,curobo_safe_physx_collision,0.005651265382766724,1.1920593678951263
multiscene_candidate_005__inflation_005mm__direction_025__020mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,20.0,curobo_safe_physx_collision,0.808078795671463,0.1974441111087799
multiscene_candidate_005__inflation_005mm__direction_026__042mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,42.0,curobo_safe_physx_collision,0.24952366948127747,0.4875287413597107
multiscene_candidate_005__inflation_005mm__direction_028__026mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,26.0,curobo_safe_physx_collision,0.8253529667854309,0.3846362233161926
multiscene_candidate_005__inflation_005mm__direction_029__046mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,46.0,curobo_safe_physx_collision,0.06200745701789856,0.6339475512504578
multiscene_candidate_005__inflation_005mm__direction_030__022mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,22.0,curobo_safe_physx_collision,0.131143257021904,0.890395836904645
multiscene_candidate_005__inflation_005mm__direction_031__042mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,42.0,curobo_safe_physx_collision,0.6404407322406769,0.08934363722801208
multiscene_candidate_005__inflation_005mm__direction_032__038mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,38.0,curobo_safe_physx_collision,0.2868957817554474,0.728067010641098
multiscene_candidate_005__inflation_005mm__direction_033__024mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,24.0,curobo_safe_physx_collision,1.0485025122761726,0.24157389998435974
multiscene_candidate_005__inflation_005mm__direction_035__026mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,26.0,curobo_safe_physx_collision,1.2612231075763702,0.016383826732635498
multiscene_candidate_005__inflation_005mm__direction_035__028mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,28.0,curobo_safe_physx_collision,0.037503428757190704,1.338966190814972
multiscene_candidate_005__inflation_005mm__direction_037__060mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,60.0,curobo_safe_physx_collision,0.1795310527086258,0.6808266043663025
multiscene_candidate_005__inflation_005mm__direction_038__024mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,24.0,curobo_safe_physx_collision,0.4832511767745018,0.34583359956741333
multiscene_candidate_005__inflation_005mm__direction_040__040mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,40.0,curobo_safe_physx_collision,1.0343091562390327,0.36339089274406433
multiscene_candidate_005__inflation_005mm__direction_040__042mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,42.0,curobo_safe_physx_collision,0.2618497237563133,1.1805370450019836
multiscene_candidate_005__inflation_005mm__direction_041__038mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,38.0,curobo_safe_physx_collision,1.97590421885252,0.007059425115585327
multiscene_candidate_005__inflation_005mm__direction_043__028mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,28.0,curobo_safe_physx_collision,0.8543431758880615,0.030744820833206177
multiscene_candidate_005__inflation_005mm__direction_043__030mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,30.0,curobo_safe_physx_collision,0.15174131840467453,1.2488849461078644
multiscene_candidate_005__inflation_005mm__direction_046__030mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,30.0,curobo_safe_physx_collision,0.7779868319630623,0.2655750431586057
multiscene_candidate_005__inflation_005mm__direction_048__042mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,42.0,curobo_safe_physx_collision,0.24362746626138687,0.48346444964408875
multiscene_candidate_005__inflation_005mm__direction_051__032mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,32.0,curobo_safe_physx_collision,0.805993564426899,0.18977373838424683
multiscene_candidate_005__inflation_005mm__direction_056__044mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,44.0,curobo_safe_physx_collision,0.8564349263906479,0.0601448118686676
multiscene_candidate_005__inflation_005mm__direction_059__042mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,42.0,curobo_safe_physx_collision,0.1664813607931137,0.5780048668384552
multiscene_candidate_005__inflation_005mm__direction_064__052mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,52.0,curobo_safe_physx_collision,0.7029203698039055,0.2977102994918823
multiscene_candidate_005__inflation_005mm__direction_064__054mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,54.0,curobo_safe_physx_collision,0.6775744259357452,0.28210505843162537
multiscene_candidate_005__inflation_005mm__direction_064__056mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,56.0,curobo_safe_physx_collision,0.6931908428668976,0.2664811909198761
multiscene_candidate_005__inflation_005mm__direction_064__058mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,58.0,curobo_safe_physx_collision,0.7088072597980499,0.25086477398872375
multiscene_candidate_005__inflation_005mm__direction_064__060mm,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,60.0,curobo_safe_physx_collision,0.72445347905159,0.23522600531578064
multiscene_candidate_005__inflation_010mm__direction_000__026mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,26.0,curobo_safe_physx_collision,0.3809817135334015,1.1251382529735565
multiscene_candidate_005__inflation_010mm__direction_004__022mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,22.0,curobo_safe_physx_collision,1.6199611127376556,0.07314234972000122
multiscene_candidate_005__inflation_010mm__direction_008__034mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,34.0,curobo_safe_physx_collision,0.2435334026813507,0.7247403264045715
multiscene_candidate_005__inflation_010mm__direction_012__024mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,24.0,curobo_safe_physx_collision,0.06413180381059647,0.6607770919799805
multiscene_candidate_005__inflation_010mm__direction_013__038mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,38.0,curobo_safe_physx_collision,0.6364565342664719,0.06473064422607422
multiscene_candidate_005__inflation_010mm__direction_014__026mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,26.0,curobo_safe_physx_collision,0.8776672184467316,0.3588870167732239
multiscene_candidate_005__inflation_010mm__direction_015__030mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,30.0,curobo_safe_physx_collision,0.28205569833517075,0.39366260170936584
multiscene_candidate_005__inflation_010mm__direction_016__040mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,40.0,curobo_safe_physx_collision,0.2515241503715515,0.5168803036212921
multiscene_candidate_005__inflation_010mm__direction_017__024mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,24.0,curobo_safe_physx_collision,0.9637782350182533,0.7039792835712433
multiscene_candidate_005__inflation_010mm__direction_018__042mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,42.0,curobo_safe_physx_collision,0.17692521214485168,0.5412362515926361
multiscene_candidate_005__inflation_010mm__direction_020__028mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,28.0,curobo_safe_physx_collision,0.01283641904592514,0.8340813219547272
multiscene_candidate_005__inflation_010mm__direction_021__052mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,52.0,curobo_safe_physx_collision,0.6781406700611115,0.4654380027204752
multiscene_candidate_005__inflation_010mm__direction_021__054mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,54.0,curobo_safe_physx_collision,0.27449801564216614,1.135062426328659
multiscene_candidate_005__inflation_010mm__direction_022__026mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,26.0,curobo_safe_physx_collision,1.5511326491832733,0.07361546158790588
multiscene_candidate_005__inflation_010mm__direction_022__028mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,28.0,curobo_safe_physx_collision,0.23799017071723938,1.7873011529445648
multiscene_candidate_005__inflation_010mm__direction_023__046mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,46.0,curobo_safe_physx_collision,0.24036038666963577,1.274988055229187
multiscene_candidate_005__inflation_010mm__direction_023__048mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,48.0,curobo_safe_physx_collision,0.201384536921978,1.5912801027297974
multiscene_candidate_005__inflation_010mm__direction_024__048mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,48.0,curobo_safe_physx_collision,0.11193379759788513,0.5357936024665833
multiscene_candidate_005__inflation_010mm__direction_025__026mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,26.0,curobo_safe_physx_collision,0.626368448138237,0.3770184121094644
multiscene_candidate_005__inflation_010mm__direction_027__034mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,34.0,curobo_safe_physx_collision,0.718776136636734,0.21384062711149454
multiscene_candidate_005__inflation_010mm__direction_028__060mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,60.0,curobo_safe_physx_collision,2.337593585252762,0.46620890498161316
multiscene_candidate_005__inflation_010mm__direction_030__028mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,28.0,curobo_safe_physx_collision,0.11183321475982666,1.2961998581886292
multiscene_candidate_005__inflation_010mm__direction_032__052mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,52.0,curobo_safe_physx_collision,0.7674805819988251,0.037692487239837646
multiscene_candidate_005__inflation_010mm__direction_033__030mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,30.0,curobo_safe_physx_collision,1.259644515812397,0.053375959396362305
multiscene_candidate_005__inflation_010mm__direction_035__034mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,34.0,curobo_safe_physx_collision,0.5933614447712898,0.7520749932155013
multiscene_candidate_005__inflation_010mm__direction_038__030mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,30.0,curobo_safe_physx_collision,0.5323616787791252,1.2327022850513458
multiscene_candidate_005__inflation_010mm__direction_040__056mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,56.0,curobo_safe_physx_collision,0.6275195628404617,0.7175654172897339
multiscene_candidate_005__inflation_010mm__direction_043__034mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,34.0,curobo_safe_physx_collision,0.7675765082240105,0.8966289460659027
multiscene_candidate_005__inflation_010mm__direction_046__036mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,36.0,curobo_safe_physx_collision,0.7961839437484741,1.013379544019699
multiscene_candidate_005__inflation_010mm__direction_048__052mm,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,52.0,curobo_safe_physx_collision,1.273537054657936,0.382397323846817
